"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"MESSAGE-GLOBIOM 1.0","EMF30_Slower-to-faster","World","Price|Carbon","US$2010/t CO2","","",58.517459,"",95.318773,"","","","","",155.26423,"",252.909074,"",411.962232,"",671.0430759999998,"",1093.05845,"",1780.477039,"",2900.209488,"",4724.135647
"MESSAGEix-GLOBIOM_GEI 1.0","SSP2_openres_lc_CB450","World","Price|Carbon","US$2010/t CO2",0,0,0,"",0,"","","","","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"IMAGE 3.0","EN_NoPolicy","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"POLES ENGAGE","EN_NPi2020_500","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",3033.691162109375,5451.0966796875,9368.5654296875,10490.138671875,10626.052734375,10547.5,"",3301.77587890625,"",1239.995849609375,"",935.505859375,"",570.1066284179688,"",733.7265014648438
"GEM-E3_V2021","EN_INDCi2030_1000_COV_NDCp","World","Price|Carbon","US$2010/t CO2","","","",0.7640957548666368,2.195232861019881,"","","","",10.70623462835729,16.75601888631888,51.99083073466176,101.4961788477617,157.2655328849458,196.8702379113579,234.1080587971364,273.11018552463,314.7975084882421,341.8865121048599,322.8497145260617,309.5261368624926,290.8443786051067,292.877804679865,288.9309325515108,294.9456410432713
"TIAM-ECN 1.1","EN_NPi2020_1000","World","Price|Carbon","US$2010/t CO2","",-9.652500710134484e-8,0,"",27.9421992467726,"","","","","",91.07525518598838,"",148.3614155675319,"",241.5918471703274,"",393.3041804003449,"",584.7629736051925,"",466.6845783245095,"",448.7757799699677,"",492.7389673421759
"POLES ENGAGE","EN_NPi2020_1200f","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",16.30815315246582,28.6855583190918,65.76324462890625,122.8447036743164,228.6139373779297,385.2140808105469,"",693.3729248046875,"",1001.5341796875,"",1309.708251953125,"",1617.870239257812,"",1926.034545898437
"REMIND-MAgPIE 1.7-3.0","PEP_1p5C_full_NDC","World","Price|Carbon","US$2010/t CO2","",0,0,2.1115,1.7969,"","","","",13.5603,14.2538,124.8263,235.9794,346.9055,456.4039,582.5036,743.4381,"",1065.304,"",1387.1685,"",1709.0279,"",2030.905
"POLES EMF33","EMF33_tax_hi_full","World","Price|Carbon","US$2010/t CO2",0,0,0,"",0,"","","","","",53.7535202,"",87.55883179,"",142.6241074,"",232.3196274,"",378.4241699,"",616.4131042,"",1004.071997,"",1635.527454
"IMAGE 3.0.1","CD-LINKS_NPi","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR1p","World","Price|Carbon","US$2010/t CO2",0,0,0,0,0.4823149955365483,"","","","",599.0242672751492,339.7170176862895,394.1568915699825,367.125550220343,337.1433796969237,374.2973875805251,402.0250224873118,400.5848510703634,"",263.1125833944515,"",178.9295237362164,"",230.2303359455853,"",246.2793248640365
"TIAM-ECN 1.1","EN_NPi2020_2500","World","Price|Carbon","US$2010/t CO2","",-5.815895968498333e-7,-0.0802703346721695,"",3.49790302452474,"","","","","",11.44437687356754,"",18.72957628534962,"",30.52788428674078,"",49.6828588882859,"",80.94711233844711,"",131.8976970855643,"",214.7560362246729,"",174.8491537236003
"REMIND-MAgPIE 1.7-3.0","CD-LINKS_INDCi","World","Price|Carbon","US$2010/t CO2","",0,0,0,1.8257,"","","","",15.6718,15.7311,17.2379,19.1806,21.347,23.7167,26.2866,29.2065,"",36.3337,"",44.8111,"",54.6941,"",66.2344
"IMAGE 3.0","EN_INDCi2030_1200","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",20.14513123302466,20.23074760974435,132.6411918010649,282.4208714399803,318.7763532080697,209.0514374097572,"",271.3178345351229,"",217.9170944676285,"",503.6944136855126,"",249.2641622553233,"",223.8641838602279
"COFFEE 1.1","EN_NPi2020_1200","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",1.191008922166904,7.185277689261073,9.005359550770299,11.74213033428502,14.8375605909634,19.351952147937,"",37.16860408115098,"",57.17879782335142,"",78.56172939259298,"",101.0109142349814,"",119.2898698541883
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","World","Price|Carbon","US$2010/t CO2","",0,2.1478,1.7695,8.0251,"","","","",27.4012,33.9838,51.4132,65.6175,83.747,106.8856,130.024,153.1624,"",199.4389,"",245.7137,"",291.9869,"",338.257
"IMAGE 3.2","SSP2_SPA2_45I_RE","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",71,51,13,12,20,17,16,18,20,28,40,54,65,61.00000000000001,68,63
"POLES ENGAGE","EN_INDCi2030_1000_NDCp","World","Price|Carbon","US$2010/t CO2","",0,0.0273400302976369,0.0160600319504737,3.410237550735474,"","","","",36.5096549987793,62.32902145385742,874.4212646484375,1637.099487304688,2005.210693359375,2324.599853515625,"",2622.927001953125,"",2370.756591796875,"",964.4990844726562,"",963.0179443359376,"",596.1526489257812
