AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME
1212602,12126,HHP,Kai Tak Heliport,"Hong Kong, Hong Kong",Hong Kong
1212701,12127,HHR,Jack Northrop Field/Hawthorne Municipal,"Hawthorne, CA",United States
1212702,12127,HHR,Jack Northrop Field/Hawthorne Municipal,"Hawthorne, CA",United States
1212801,12128,HIA,Hiawatha Municipal,"Hiawatha, KS",United States
1212802,12128,KS3,Hiawatha Municipal,"Hiawatha, KS",United States
1212803,12128,KS3,Hiawatha Municipal,"Hiawatha, KS",United States
1212901,12129,HIB,Chisholm/Hibbing,"Hibbing, MN",United States
1212902,12129,HIB,Range Regional,"Hibbing, MN",United States
1212903,12129,HIB,Range Regional,"Hibbing, MN",United States
1213001,12130,HIE,Whitefield Regional,"Whitefield, NH",United States
1213002,12130,HIE,Mount Washington Regional,"Whitefield, NH",United States
1213101,12131,HIF,Hill AFB,"Ogden, UT",United States
1213102,12131,HIF,Hill AFB,"Ogden, UT",United States
1213201,12132,HII,Lake Havasu City Municipal,"Lake Havasu City, AZ",United States
1213202,12132,HII,Lake Havasu City Airport,"Lake Havasu City, AZ",United States
1213301,12133,HIJ,Hiroshima Airport,"Hiroshima, Japan",Japan
1213401,12134,HIK,Hickam AFB,"Honolulu, HI",United States
1213402,12134,HIK,Joint Base Pearl Harbor-Hickam,"Honolulu, HI",United States
1213403,12134,HIK,Joint Base Pearl Harbor-Hickam,"Honolulu, HI",United States
1213404,12134,HIK,Daniel K Inouye International,"Honolulu, HI",United States
1213405,12134,HIK,Honolulu International,"Honolulu, HI",United States
1213406,12134,HIK,Daniel K Inouye International,"Honolulu, HI",United States
1213501,12135,HIN,Sacheon,"Jinju, South Korea",South Korea
1213502,12135,HIN,Sacheon AB,"Jinju, South Korea",South Korea
1213503,12135,HIN,Sacheon AB,"Jinju, South Korea",South Korea
1213504,12135,HIN,Sacheon AB,"Jinju, South Korea",South Korea
1213505,12135,HIN,Sacheon AB,"Jinju, South Korea",South Korea
1213506,12135,HIN,Sacheon AB,"Jinju, South Korea",South Korea
1213601,12136,HIO,Portland Hillsboro,"Hillsboro, OR",United States
1213602,12136,HIO,Portland Hillsboro,"Hillsboro, OR",United States
1213603,12136,HIO,Portland Hillsboro,"Hillsboro, OR",United States
1213604,12136,HIO,Portland Hillsboro,"Hillsboro, OR",United States
1213605,12136,HIO,Portland Hillsboro,"Hillsboro, OR",United States
1213606,12136,HIO,Portland Hillsboro,"Hillsboro, OR",United States
1213607,12136,HIO,Portland Hillsboro,"Hillsboro, OR",United States
1213701,12137,HIR,Henderson International,"Honiara, Solomon Islands",Solomon Islands
1213702,12137,HIR,Honiara International,"Honiara, Solomon Islands",Solomon Islands
1213801,12138,HIS,Hayman Island Airport,"Hayman Island, Australia",Australia
1213901,12139,HJR,Khajuraho Airport,"Khajuraho, India",India
1213902,12139,HJR,Khajuraho Airport,"Khajuraho, India",India
1214001,12140,HKA,Blytheville Municipal,"Blytheville, AR",United States
1214101,12141,HKB,Healy River,"Healy, AK",United States
1214201,12142,HKD,Hakodate Airport,"Hakodate, Japan",Japan
1214202,12142,HKD,Hakodate Airport,"Hakodate, Japan",Japan
1214301,12143,HKG,Kai Tak,"Hong Kong, Hong Kong",Hong Kong
1214302,12143,HKG,Hong Kong International,"Hong Kong, Hong Kong",Hong Kong
1214303,12143,HKG,Hong Kong International,"Hong Kong, Hong Kong",Hong Kong
1214304,12143,HKG,Hong Kong International,"Hong Kong, Hong Kong",Hong Kong
1214401,12144,HKK,Hokitika Airport,"Hokitika, New Zealand",New Zealand
1214402,12144,HKK,Hokitika Airport,"Hokitika, New Zealand",New Zealand
1214501,12145,HKN,Hoskins Airport,"Hoskins, Papua New Guinea",Papua New Guinea
1214502,12145,HKN,Hoskins Airport,"Hoskins, Papua New Guinea",Papua New Guinea
1214503,12145,HKN,Hoskins Airport,"Hoskins, Papua New Guinea",Papua New Guinea
1214601,12146,HKP,Kaanapali Airport,"Kaanapali, HI",United States
1214701,12147,HKS,Hawkins Field,"Jackson, MS",United States
1214702,12147,HKS,Hawkins Field,"Jackson, MS",United States
1214801,12148,HKT,Phuket International,"Phuket, Thailand",Thailand
1214802,12148,HKT,Phuket International,"Phuket, Thailand",Thailand
1214803,12148,HKT,Phuket International,"Phuket, Thailand",Thailand
1214901,12149,HKY,Hickory Regional,"Hickory, NC",United States
1214902,12149,HKY,Hickory Regional,"Hickory, NC",United States
1214903,12149,HKY,Hickory Regional,"Hickory, NC",United States
1215001,12150,HLA,Lanseria International,"Lanseria, South Africa",South Africa
1215002,12150,HLA,Lanseria Airport,"Lanseria, South Africa",South Africa
1215003,12150,HLA,Lanseria Airport,"Lanseria, South Africa",South Africa
1215004,12150,HLA,Lanseria International,"Lanseria, South Africa",South Africa
1215005,12150,HLA,Lanseria Airport,"Lanseria, South Africa",South Africa
1215006,12150,HLA,Lanseria International,"Lanseria, South Africa",South Africa
1215101,12151,HLD,Hailar Airport,"Hailar, China",China
1215201,12152,HLF,Hultsfred Airport,"Hultsfred, Sweden",Sweden
1215202,12152,HLF,Hultsfred Airport,"Hultsfred, Sweden",Sweden
1215203,12152,HLF,Hultsfred Vimmerby,"Hultsfred, Sweden",Sweden
1215301,12153,HLG,Wheeling Ohio County,"Wheeling, WV",United States
1215302,12153,HLG,Wheeling Ohio County,"Wheeling, WV",United States
1215303,12153,HLG,Wheeling Ohio County,"Wheeling, WV",United States
1215401,12154,HLI,Hollister Municipal,"Hollister, CA",United States
1215402,12154,HLI,Hollister Municipal,"Hollister, CA",United States
1215501,12155,HLM,Park Township,"Holland, MI",United States
1215601,12156,HLN,Helena Regional,"Helena, MT",United States
1215602,12156,HLN,Helena Regional,"Helena, MT",United States
1215603,12156,HLN,Helena Regional,"Helena, MT",United States
1215604,12156,HLN,Helena Regional,"Helena, MT",United States
1215605,12156,HLN,Helena Regional,"Helena, MT",United States
1215701,12157,HLO,Holbrook Municipal,"Holbrook, AZ",United States
1215801,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215802,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215803,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215804,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215805,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215806,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215807,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215808,12158,HLP,Halim Perdanakusuma International,"Jakarta, Indonesia",Indonesia
1215901,12159,HLT,Hamilton Airport,"Hamilton, Australia",Australia
1215902,12159,HLT,Hamilton Airport,"Hamilton, Australia",Australia
1215903,12159,HLT,Hamilton Airport,"Hamilton, Australia",Australia
1215904,12159,HLT,Hamilton Airport,"Hamilton, Australia",Australia
1216001,12160,HLZ,Hamilton Airport,"Hamilton, New Zealand",New Zealand
1216002,12160,HLZ,Hamilton Airport,"Hamilton, New Zealand",New Zealand
1216201,12162,HME,Hassi Messaoud/Oued Irara,"Hassi Messaoud, Algeria",Algeria
1216202,12162,HME,Oued Irara Krim Belkacem,"Hassi Messaoud, Algeria",Algeria
1216203,12162,HME,Krim Belkacem,"Hassi Messaoud, Algeria",Algeria
1216204,12162,HME,Oued Irara Krim Belkacem,"Hassi Messaoud, Algeria",Algeria
1216205,12162,HME,Krim Belkacem,"Hassi Messaoud, Algeria",Algeria
1216301,12163,HMN,Holloman AFB,"Alamogordo, NM",United States
1216302,12163,HMN,Holloman AFB,"Alamogordo, NM",United States
1216303,12163,HMN,Holloman AFB,"Alamogordo, NM",United States
1216304,12163,HMN,Holloman AFB,"Alamogordo, NM",United States
1216305,12163,HMN,Holloman AFB,"Alamogordo, NM",United States
1216306,12163,HMN,Holloman AFB,"Alamogordo, NM",United States
1216401,12164,HMO,General Ignacio P. Garcia International,"Hermosillo, Mexico",Mexico
1216402,12164,HMO,General Ignacio P. Garcia International,"Hermosillo, Mexico",Mexico
1216403,12164,HMO,Hermosillo International,"Hermosillo, Mexico",Mexico
1216501,12165,HMS,Homeshore Airport,"Homeshore, AK",United States
1216601,12166,HMT,Hemet-Ryan,"Hemet, CA",United States
1216602,12166,HMT,Hemet-Ryan,"Hemet, CA",United States
1216603,12166,HMT,Hemet-Ryan,"Hemet, CA",United States
1216701,12167,HNA,Hanamaki Airport,"Hanamaki, Japan",Japan
1216702,12167,HNA,Hanamaki Airport,"Hanamaki, Japan",Japan
1216703,12167,HNA,Hanamaki Airport,"Hanamaki, Japan",Japan
1216801,12168,HNC,Billy Mitchell,"Hatteras, NC",United States
1216802,12168,HNC,Billy Mitchell,"Hatteras, NC",United States
1216901,12169,HND,Haneda,"Tokyo, Japan",Japan
1216902,12169,HND,Tokyo International,"Tokyo, Japan",Japan
1216903,12169,HND,Tokyo International,"Tokyo, Japan",Japan
1216904,12169,HND,Tokyo International,"Tokyo, Japan",Japan
1216905,12169,HND,Tokyo International,"Tokyo, Japan",Japan
1216906,12169,HND,Tokyo International,"Tokyo, Japan",Japan
1217001,12170,HNG,Hienghene/Henri Martinet,"Hienghene, New Caledonia",New Caledonia
1217101,12171,HNH,Hoonah Airport,"Hoonah, AK",United States
1217102,12171,HNH,Hoonah Airport,"Hoonah, AK",United States
1217103,12171,HNH,Hoonah Airport,"Hoonah, AK",United States
1217104,12171,HNH,Hoonah Airport,"Hoonah, AK",United States
1217105,12171,HNH,Hoonah Airport,"Hoonah, AK",United States
1217301,12173,HNL,Honolulu International,"Honolulu, HI",United States
1217302,12173,HNL,Honolulu International,"Honolulu, HI",United States
1217303,12173,HNL,Daniel K Inouye International,"Honolulu, HI",United States
1217304,12173,HNL,Honolulu International,"Honolulu, HI",United States
1217305,12173,HNL,Daniel K Inouye International,"Honolulu, HI",United States
1217401,12174,HNM,Hana Airport,"Hana, HI",United States
1217402,12174,HNM,Hana Airport,"Hana, HI",United States
1217501,12175,HNS,Haines Municipal,"Haines, AK",United States
1217502,12175,HNS,Haines Municipal,"Haines, AK",United States
1217503,12175,HNS,Haines Airport,"Haines, AK",United States
1217701,12177,HOB,Lea County Hobbs,"Hobbs, NM",United States
1217702,12177,HOB,Lea County Regional,"Hobbs, NM",United States
1217703,12177,HOB,Lea County Regional,"Hobbs, NM",United States
1217704,12177,HOB,Lea County Regional,"Hobbs, NM",United States
1217705,12177,HOB,Lea County Regional,"Hobbs, NM",United States
1217706,12177,HOB,Lea County Regional,"Hobbs, NM",United States
1217801,12178,HOD,Hodeidah International,"Hodeidah, North Yemen",North Yemen
1217802,12178,HOD,Hodeidah International,"Hodeidah, Yemen",Yemen
1217803,12178,HOD,Hodeidah International,"Hodeidah, Yemen",Yemen
1217901,12179,HOF,Al Ahsa,"Hofuf, Saudi Arabia",Saudi Arabia
1218001,12180,HOG,Frank Pais International,"Holguin, Cuba",Cuba
1218002,12180,HOG,Frank Pais International,"Holguin, Cuba",Cuba
1218101,12181,HOI,Hao,"Hao Island, French Polynesia",French Polynesia
1218102,12181,HOI,Hao,"Hao Island, French Polynesia",French Polynesia
1218103,12181,HOI,Hao,"Hao Island, French Polynesia",French Polynesia
1218104,12181,HOI,Hao,"Hao Island, French Polynesia",French Polynesia
1218105,12181,HOI,Hao,"Hao Island, French Polynesia",French Polynesia
1218106,12181,HOI,Hao,"Hao Island, French Polynesia",French Polynesia
1218201,12182,HOK,Hooker Creek Airport,"Hooker Creek, Australia",Australia
1218202,12182,HOK,Hooker Creek Airport,"Hooker Creek, Australia",Australia
1218203,12182,HOK,Hooker Creek Airport,"Hooker Creek, Australia",Australia
1218204,12182,HOK,Hooker Creek Airport,"Hooker Creek, Australia",Australia
1218301,12183,HOL,Holikachuk Airport,"Holikachuk, AK",United States
1218401,12184,HOM,Homer Airport,"Homer, AK",United States
1218402,12184,HOM,Homer Airport,"Homer, AK",United States
1218403,12184,HOM,Homer Airport,"Homer, AK",United States
1218404,12184,HOM,Homer Airport,"Homer, AK",United States
1218405,12184,HOM,Homer Airport,"Homer, AK",United States
1218406,12184,HOM,Homer Airport,"Homer, AK",United States
1218501,12185,HON,W W Howes Municipal,"Huron, SD",United States
1218502,12185,HON,Huron Regional,"Huron, SD",United States
1218701,12187,HOP,Campbell AAF,"Hopkinsville, KY",United States
1218702,12187,HOP,Campbell AAF,"Hopkinsville, KY",United States
1218703,12187,HOP,Campbell AAF,"Hopkinsville, KY",United States
1218801,12188,HOQ,Hof/Pirk,"Hof, West Germany",West Germany
1218802,12188,HOQ,Hof Plauen,"Hof, Germany",Germany
1218803,12188,HOQ,Hof Plauen,"Hof, Germany",Germany
1218804,12188,HOQ,Hof Plauen,"Hof, Germany",Germany
1218805,12188,HOQ,Hof Plauen,"Hof, Germany",Germany
1218901,12189,HOR,Horta Airport,"Horta, Portugal",Portugal
1218902,12189,HOR,Horta Airport,"Horta, Portugal",Portugal
1218903,12189,HOR,Horta Airport,"Horta, Portugal",Portugal
1218904,12189,HOR,Horta Airport,"Horta, Portugal",Portugal
1218905,12189,HOR,Horta Airport,"Horta, Portugal",Portugal
1218906,12189,HOR,Horta Airport,"Horta, Portugal",Portugal
1219001,12190,HOT,Memorial Field,"Hot Springs, AR",United States
1219002,12190,HOT,Memorial Field,"Hot Springs, AR",United States
1219101,12191,HOU,William P Hobby,"Houston, TX",United States
1219102,12191,HOU,William P Hobby,"Houston, TX",United States
1219103,12191,HOU,William P Hobby,"Houston, TX",United States
1219104,12191,HOU,William P Hobby,"Houston, TX",United States
1219201,12192,HOV,Orsta/Volda Hovden,"Orsta/Volda, Norway",Norway
1219202,12192,HOV,Hovden,"Orsta/Volda, Norway",Norway
1219203,12192,HOV,Orsta Volda,"Orsta/Volda, Norway",Norway
1219301,12193,HOW,Howard AFB,"Balboa, Panama",Panama
1219302,12193,HOW,Howard,"Balboa, Panama",Panama
1219303,12193,HOW,Panama Pacifico,"Balboa, Panama",Panama
1219304,12193,HOW,Panama Pacifico International,"Balboa, Panama",Panama
1219305,12193,HOW,Panama Pacifico,"Balboa, Panama",Panama
1219306,12193,HOW,Panama Pacifico International,"Balboa, Panama",Panama
1219307,12193,HOW,Panama Pacifico International,"Balboa, Panama",Panama
1219308,12193,HOW,Panama Pacifico International,"Balboa, Panama",Panama
1219401,12194,HPA,Lifuka Airport,"Lifuka, Tonga",Tonga
1219402,12194,HPA,Salote Pilolevu,"Lifuka, Tonga",Tonga
1219501,12195,HPB,Hooper Bay Airport,"Hooper Bay, AK",United States
1219502,12195,HPB,Hooper Bay Airport,"Hooper Bay, AK",United States
1219601,12196,HPH,Hai Phong Airport,"Hai Phong, Vietnam",Vietnam
1219602,12196,HPH,Catbi,"Hai Phong, Vietnam",Vietnam
1219603,12196,HPH,Catbi International,"Hai Phong, Vietnam",Vietnam
1219604,12196,HPH,Haiphong Catbi,"Hai Phong, Vietnam",Vietnam
1219605,12196,HPH,Catbi International,"Hai Phong, Vietnam",Vietnam
1219701,12197,HPN,Westchester County,"White Plains, NY",United States
1219702,12197,HPN,Westchester County,"White Plains, NY",United States
1219801,12198,HPT,Hampton Municipal,"Hampton, IA",United States
1219802,12198,HPT,Hampton Municipal,"Hampton, IA",United States
1219901,12199,HPV,Princeville,"Hanalei, HI",United States
1219902,12199,HPV,Princeville,"Hanalei, HI",United States
1220001,12200,HQM,Bowerman,"Hoquiam, WA",United States
1220002,12200,HQM,Bowerman Field,"Hoquiam, WA",United States
1220101,12201,HRB,Taiping,"Harbin, China",China
1220102,12201,HRB,Taiping,"Harbin, China",China
1220301,12203,SAY,Salisbury Airport,"Salisbury, Rhodesia",Rhodesia
1220302,12203,SAY,Salisbury Airport,"Salisbury, Zimbabwe",Zimbabwe
1220303,12203,HRE,Harare International,"Harare, Zimbabwe",Zimbabwe
1220304,12203,HRE,Harare International,"Harare, Zimbabwe",Zimbabwe
1220305,12203,HRE,Robert Gabriel Mugabe International,"Harare, Zimbabwe",Zimbabwe
1220401,12204,HRG,Hurghada International,"Hurghada, Egypt",Egypt
1220402,12204,HRG,Hurghada International,"Hurghada, Egypt",Egypt
1220403,12204,HRG,Hurghada International,"Hurghada, Egypt",Egypt
1220404,12204,HRG,Hurghada International,"Hurghada, Egypt",Egypt
1220405,12204,HRG,Hurghada International,"Hurghada, Egypt",Egypt
1220501,12205,HRK,Kharkov Airport,"Kharkov, U.S.S.R.",U.S.S.R.
1220502,12205,HRK,Kharkov Airport,"Kharkov, Ukraine",Ukraine
1220601,12206,HRL,Valley International,"Harlingen/San Benito, TX",United States
1220602,12206,HRL,Valley International,"Harlingen/San Benito, TX",United States
1220603,12206,HRL,Valley International,"Harlingen/San Benito, TX",United States
1220604,12206,HRL,Valley International,"Harlingen/San Benito, TX",United States
1220605,12206,HRL,Valley International,"Harlingen/San Benito, TX",United States
1220606,12206,HRL,Valley International,"Harlingen/San Benito, TX",United States
1220701,12207,HRO,Boone County,"Harrison, AR",United States
1220702,12207,HRO,Boone County,"Harrison, AR",United States
1220901,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1220902,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1220903,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1220904,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1220905,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1220906,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1220907,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1220908,12209,HRT,Linton-On-Ouse,"Harrogate, United Kingdom",United Kingdom
1221001,12210,HSC,Shaoguan Airport,"Shaoguan, China",China
1221101,12211,HSH,Henderson Sky Harbor,"Las Vegas, NV",United States
1221102,12211,HSH,Henderson Executive,"Las Vegas, NV",United States
1221201,12212,HSI,Hastings Municipal,"Hastings, NE",United States
1221202,12212,HSI,Hastings Municipal,"Hastings, NE",United States
1221301,12213,HSK,Huesca Airport,"Huesca, Spain",Spain
1221302,12213,HSK,Huesca Airport,"Huesca, Spain",Spain
1221401,12214,HSL,Huslia Airport,"Huslia, AK",United States
1221402,12214,HSL,Huslia Airport,"Huslia, AK",United States
1221501,12215,HSP,Ingalls Field,"Hot Springs, VA",United States
1221502,12215,HSP,Ingalls Field,"Hot Springs, VA",United States
1221601,12216,HST,Homestead AFB,"Homestead, FL",United States
1221602,12216,HST,Homestead ARB,"Homestead, FL",United States
1221603,12216,HST,Homestead ARB,"Homestead, FL",United States
1221701,12217,HSV,Huntsville International-Carl T Jones Field,"Huntsville, AL",United States
1221702,12217,HSV,Huntsville International-Carl T Jones Field,"Huntsville, AL",United States
1221801,12218,HTA,Kadala,"Chita, Russia",Russia
1221802,12218,HTA,Kadala,"Chita, Russia",Russia
1221803,12218,HTA,Kadala,"Chita, Russia",Russia
1221804,12218,HTA,Chita Airport,"Chita, Russia",Russia
1221805,12218,HTA,Kadala,"Chita, Russia",Russia
1221806,12218,HTA,Kadala,"Chita, Russia",Russia
1221807,12218,HTA,Kadala,"Chita, Russia",Russia
1221808,12218,HTA,Kadala,"Chita, Russia",Russia
1221901,12219,HTF,Hatfield Airport,"Hatfield, United Kingdom",United Kingdom
1222001,12220,HTH,Hawthorne Municipal,"Hawthorne, NV",United States
1222002,12220,HTH,Hawthorne Industrial,"Hawthorne, NV",United States
1222003,12220,HTH,Hawthorne Industrial,"Hawthorne, NV",United States
1222004,12220,HTH,Hawthorne Industrial,"Hawthorne, NV",United States
1222005,12220,HTH,Hawthorne Industrial,"Hawthorne, NV",United States
1222101,12221,HTI,Hamilton Island Airport,"Hamilton Island, Australia",Australia
1222102,12221,HTI,Hamilton Island Airport,"Hamilton Island, Australia",Australia
1222103,12221,HTI,Hamilton Island Airport,"Hamilton Island, Australia",Australia
1222201,12222,HTO,East Hampton Airport,"East Hampton, NY",United States
1222202,12222,HTO,East Hampton Airport,"East Hampton, NY",United States
1222203,12222,HTO,East Hampton Airport,"East Hampton, NY",United States
1222204,12222,HTO,East Hampton Town,"East Hampton, NY",United States
1222301,12223,HTS,Tri-State/Milton J. Ferguson Field,"Ashland, WV",United States
1222302,12223,HTS,Tri-State/Milton J. Ferguson Field,"Ashland, WV",United States
1222303,12223,HTS,Tri-State/Milton J. Ferguson Field,"Ashland, WV",United States
1222304,12223,HTS,Tri-State/Milton J. Ferguson Field,"Ashland, WV",United States
1222305,12223,HTS,Tri-State/Milton J. Ferguson Field,"Ashland, WV",United States
1222401,12224,HTZ,Hato Corozal Airport,"Hato Corozal, Colombia",Colombia
1222402,12224,HTZ,Hato Corozal Airport,"Hato Corozal, Colombia",Colombia
1222403,12224,HTZ,Hato Corozal Airport,"Hato Corozal, Colombia",Colombia
